run,rule,radius,target_ref_count,observed_ref_count,n_samples_min,n_samples_max,sampling_complete,diagnostic_phi_available,strict_claim_qc_pass,claim_status_updated,strict_claim_fail_reason,unit_strict_qc_pass_count,unit_split_fail_count,unit_split_fail_fraction,refs_remaining_if_drop_split_fail,split_fail_ref_ids,max_split_logZ_per_P_diff,split_logZ_per_P_diff_q99,split_logZ_per_P_diff_q95,split_logZ_per_P_diff_q90,split_logZ_per_P_diff_median,q05_ess_fraction,finite_unit_fraction,bootstrap_sd_delta_phi_energy,delta_phi_energy,delta_phi_full,phi_energy_raw
90ref,real_even_odd,2.5,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,40,50,0.5555555555555556,40,"000,001,002,004,007,008,009,011,014,016,017,020,022,024,026,027,028,033,037,039,040,045,046,047,048,050,051,052,053,054,056,057,058,059,1000,1001,1002,1007,1008,1010,1014,1015,1017,1018,1019,1022,1024,1025,1027,1028",0.0236922523599258,0.019928208206393336,0.016945142431265926,0.01344200081873048,0.005188973942134301,0.6211270831719004,1.0,0.0005801834787226,-0.1169900367735473,3.1005778336757714,-0.1200394433851958
90ref,teacher_nn,0.1,90,90,1024,1024,True,True,True,strict_claim_pass,pass,90,0,0.0,90,,0.0011458230026631,0.00114337218530825,0.00076515193069007,0.0006206312406832308,0.00023578248698255002,0.5806542668008167,1.0,0.0,0.0,0.0,-0.008776399469645
90ref,teacher_nn,0.2,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,87,3,0.03333333333333333,87,"1011,1019,1027",0.0065622552850917,0.004442015664955055,0.0035828351764373247,0.00341041716278981,0.0012114496628880499,0.6212621030864401,1.0,0.0001687556652858,-0.017233611991608,0.6756319159147168,-0.0260100114612531
90ref,teacher_nn,0.3,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,78,12,0.13333333333333333,78,"011,012,021,024,025,039,045,056,1001,1003,1011,1025",0.008127618888717,0.006625105118917182,0.005306433593349943,0.004380867026877361,0.0017094908193092,0.5941702599805011,1.0,0.0002171462601587,-0.0337427157391766,1.0644231640347157,-0.0425191152088217
90ref,teacher_nn,0.4,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,77,13,0.14444444444444443,77,"004,006,009,012,013,033,034,039,046,055,1009,1010,1027",0.0070774237681738,0.006333661055611977,0.00506814366786261,0.00451105521069028,0.0019917396267049,0.6364243789860148,1.0,0.0002341641607438,-0.0477219996521664,1.3380090561604832,-0.0564983991218114
90ref,teacher_nn,0.5,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,61,29,0.32222222222222224,61,"003,005,007,010,014,020,024,027,031,032,036,038,044,047,048,051,055,056,1000,1001,1002,1006,1007,1009,1012,1016,1021,1027,1029",0.0081144655875517,0.007883324453765427,0.006624456817925658,0.005406570495651874,0.0030428558820138002,0.6047707590942036,1.0,0.0002993756547197,-0.0579440470326927,1.5508398881919667,-0.0667204465023377
90ref,teacher_nn,0.6,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,59,31,0.34444444444444444,59,"005,007,009,010,011,013,014,015,023,026,027,028,029,040,047,048,050,051,053,059,1000,1001,1006,1007,1009,1010,1011,1015,1023,1026,1027",0.0145155091862482,0.013242503282086086,0.00899292961380936,0.006702155201934826,0.0028330564102784497,0.6042703139928541,1.0,0.000354573236119,-0.0674317864906026,1.7235996211896147,-0.0762081859602476
90ref,teacher_nn,0.7,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,55,35,0.3888888888888889,55,"003,005,007,009,010,013,015,019,023,024,028,029,030,036,041,042,044,046,050,051,052,054,055,056,057,1008,1010,1011,1014,1015,1017,1019,1023,1025,1026",0.0124932557711168,0.011001504200053571,0.009919919722805119,0.00898693483253046,0.0031240389468367,0.611746215600678,1.0,0.0003926982005781,-0.0758160654559033,1.869303384635958,-0.0845924649255484
90ref,teacher_nn,0.8,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,48,42,0.4666666666666667,48,"001,003,005,008,009,010,012,014,016,018,019,020,021,023,027,030,035,037,038,039,040,042,045,049,053,056,057,1001,1003,1005,1006,1007,1009,1011,1013,1014,1015,1018,1020,1022,1026,1027",0.0176501507257054,0.014861550146997932,0.010908488777735585,0.008657168474041781,0.00382099768386615,0.6157307621313445,1.0,0.0003746457223106,-0.0830780847854502,1.9955184989335244,-0.0918544842550952
90ref,teacher_nn,0.9,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,38,52,0.5777777777777777,38,"000,002,003,004,005,008,009,010,011,015,017,018,021,022,023,024,025,027,028,031,033,034,035,036,037,041,042,044,045,046,047,048,050,052,054,056,1000,1001,1002,1003,1004,1007,1010,1011,1014,1015,1017,1018,1021,1022,1023,1027",0.0164477925538724,0.014528926053361983,0.012251225741709518,0.009996928204112174,0.0046206553847492,0.5970863666481083,1.0,0.0003413254469524,-0.0892059861258214,2.107125773421964,-0.0979823855954664
90ref,teacher_nn,1.0,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,50,40,0.4444444444444444,50,"000,004,007,008,012,014,018,021,022,024,027,029,031,033,035,038,039,043,044,047,048,049,052,054,056,057,058,1000,1001,1002,1005,1007,1008,1010,1012,1016,1019,1021,1025,1028",0.016154341358012,0.013653838389521354,0.010544669506265099,0.009582148812070484,0.0035505535594541997,0.5853267950016423,1.0,0.000359725673393,-0.09589013930848,2.2057593238225044,-0.104666538778125
90ref,teacher_nn,1.1,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,45,45,0.5,45,"002,003,004,005,007,015,016,018,019,020,021,022,023,024,025,026,028,030,033,037,039,040,043,044,047,052,053,054,055,056,057,059,1000,1002,1004,1007,1008,1014,1015,1017,1020,1022,1024,1026,1029",0.0172632423838015,0.01571421660265009,0.013557054635839944,0.011389162794753662,0.0040130747507957,0.6323424890348972,1.0,0.0004335845871205,-0.1005200750709292,2.296400839632033,-0.1092964745405743
90ref,teacher_nn,1.2,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,40,50,0.5555555555555556,40,"000,002,003,004,006,009,010,011,013,014,018,021,022,023,024,025,027,029,030,032,034,036,039,043,044,045,047,050,052,054,055,1002,1003,1004,1005,1006,1008,1010,1011,1015,1016,1017,1018,1019,1022,1023,1024,1027,1028,1029",0.0140694689937236,0.013107746755625756,0.012076520946010704,0.011369162992122652,0.0043410206508317,0.5847412842825941,1.0,0.0003965212994321,-0.1053185732408249,2.378578362345717,-0.1140949727104699
90ref,teacher_nn,1.3,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,46,44,0.4888888888888889,46,"001,002,003,006,010,011,012,014,015,019,021,026,028,029,030,032,033,035,037,038,039,040,041,042,044,045,047,049,051,053,055,057,058,1000,1001,1003,1004,1005,1013,1014,1020,1026,1027,1029",0.0155646163337468,0.01478295689582474,0.013432420266851819,0.01147433391363994,0.00397081608679295,0.6360073293766574,1.0,0.000409988511917,-0.1098689555725195,2.4540381632228403,-0.1186453550421646
90ref,teacher_nn,1.4,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,46,44,0.4888888888888889,46,"000,004,005,006,009,010,011,015,018,019,020,021,022,024,025,028,029,034,035,036,038,039,042,043,044,045,048,050,052,057,059,1004,1005,1006,1008,1009,1014,1017,1019,1022,1026,1027,1028,1029",0.0169028523207042,0.014372793308390083,0.010431190788402028,0.008971409888747511,0.00388323722395735,0.5937373488192939,1.0,0.00045170565474,-0.1144967972604269,2.523488180737759,-0.1232731967300719
90ref,teacher_nn,1.5,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,42,48,0.5333333333333333,42,"004,005,006,010,011,016,017,018,019,020,021,022,023,024,026,027,028,030,032,033,035,037,038,041,043,044,046,049,051,053,056,057,059,1002,1008,1010,1012,1013,1014,1015,1016,1020,1021,1023,1024,1026,1027,1029",0.0167866417082323,0.015889669649327535,0.013983194442958757,0.01157230698281465,0.0043528260694177,0.598384823165948,1.0,0.0004467997042755,-0.1173202953522812,2.589629519646271,-0.1260966948219263
90ref,teacher_nn,1.6,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,38,52,0.5777777777777777,38,"000,004,005,007,011,013,014,015,017,018,020,022,024,025,026,028,030,033,036,037,038,039,040,042,046,052,053,054,056,057,059,1000,1002,1003,1004,1005,1006,1008,1009,1010,1011,1013,1014,1015,1016,1018,1021,1025,1026,1027,1028,1029",0.019545037230338,0.016876906385297943,0.014756832592619154,0.01215736977580658,0.005035490056101551,0.5853025846520398,1.0,0.0004940995531662,-0.1202642723559155,2.651197839269384,-0.1290406718255605
90ref,teacher_nn,1.7,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,36,54,0.6,36,"000,001,004,005,006,007,008,009,014,019,021,024,029,030,031,032,035,036,037,039,040,041,042,043,046,047,048,049,052,053,054,055,057,059,1001,1002,1004,1005,1007,1008,1009,1010,1011,1012,1015,1016,1017,1018,1019,1022,1023,1026,1027,1029",0.0160555688646788,0.015270356906619162,0.012652123089696607,0.010568634622967126,0.00507677183808435,0.6114949532525888,1.0,0.0003992427867157,-0.1240463134400181,2.708015785860385,-0.1328227129096632
90ref,teacher_nn,1.8,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,39,51,0.5666666666666667,39,"000,004,005,006,007,008,010,011,012,013,015,016,018,019,023,024,025,026,027,032,034,036,038,039,040,041,045,046,047,048,050,051,052,055,056,059,1002,1003,1004,1006,1007,1008,1011,1012,1014,1016,1017,1021,1023,1024,1026",0.0183563364324751,0.016445783854920314,0.012032036179296433,0.010301874331718053,0.00436144183937585,0.6143026974823487,1.0,0.0004977300613695,-0.1268071266645515,2.7623901607895585,-0.1355835261341965
90ref,teacher_nn,1.9,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,37,53,0.5888888888888889,37,"000,001,002,003,004,005,006,007,009,012,013,014,015,016,017,019,020,021,022,024,028,029,031,033,034,035,037,038,039,040,042,043,044,048,049,1000,1002,1003,1005,1007,1009,1010,1012,1013,1014,1016,1017,1021,1023,1024,1025,1026,1029",0.0181399111723049,0.01798644028054127,0.014542189272871514,0.013101393883495512,0.0051840465258118,0.5994936061483364,1.0,0.0004676478531713,-0.1284078009772226,2.814834738132669,-0.1371842004468677
90ref,teacher_nn,2.0,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,34,56,0.6222222222222222,34,"000,002,003,004,005,006,007,009,010,011,013,016,017,018,019,020,023,024,025,027,031,032,035,036,037,039,040,042,044,048,049,051,052,053,055,058,1002,1003,1004,1005,1006,1007,1008,1011,1013,1014,1017,1018,1020,1021,1022,1023,1024,1027,1028,1029",0.0199013150940348,0.018840913452906664,0.015256546821896338,0.013603548711365515,0.0054212070170783,0.5751004746421031,1.0,0.0005563802642043,-0.1314663358860874,2.8630486551512218,-0.1402427353557325
90ref,teacher_nn,2.1,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,41,49,0.5444444444444444,41,"001,006,009,011,013,015,016,018,019,021,022,023,024,025,028,030,031,032,036,038,039,040,041,045,046,047,048,049,052,053,054,058,059,1002,1005,1006,1008,1010,1013,1016,1017,1018,1020,1022,1023,1024,1026,1027,1028",0.0158475908845359,0.014902729855803503,0.01314245547997013,0.01055136842521487,0.0045380761280827,0.5826128578241764,1.0,0.0004463838686803,-0.1342465331506644,2.909038796715089,-0.1430229326203094
90ref,teacher_nn,2.2,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,33,57,0.6333333333333333,33,"000,003,005,006,007,010,012,013,016,018,022,026,028,029,030,033,034,035,037,038,039,041,043,044,045,046,047,049,050,051,052,053,054,055,056,059,1002,1003,1004,1005,1006,1007,1008,1010,1011,1012,1013,1014,1015,1017,1018,1019,1020,1023,1024,1027,1029",0.0197345050324399,0.01771348564577285,0.013027338440099625,0.011575361285637334,0.0054858285504828,0.6027400023053783,1.0,0.0005571058164102,-0.1360879420857876,2.9536985005235,-0.1448643415554326
90ref,teacher_nn,2.3,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,38,52,0.5777777777777777,38,"004,006,009,010,011,013,015,017,018,020,024,025,027,029,031,032,033,034,035,036,037,040,041,042,043,044,046,048,050,054,056,058,059,1000,1001,1002,1003,1004,1005,1006,1007,1008,1012,1013,1015,1016,1017,1020,1022,1024,1025,1028",0.0182868478392423,0.01604619210850695,0.014297288506347112,0.01158388355379581,0.0046321127243508994,0.5868144651554487,1.0,0.0005667680700582,-0.1382759849769708,2.995944157723439,-0.1470523844466158
90ref,teacher_nn,2.4,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,36,54,0.6,36,"001,003,004,005,008,009,012,013,015,016,019,020,022,023,028,029,030,032,033,034,036,039,040,041,042,043,044,046,048,049,050,051,053,054,056,057,058,059,1004,1006,1009,1010,1014,1015,1016,1017,1020,1021,1022,1023,1025,1026,1028,1029",0.0236927990309107,0.021517749036518305,0.015101480648322311,0.01384566645216323,0.0051117304182508,0.6239334592491824,1.0,0.0005576226137479,-0.1392835224978789,3.037478940994988,-0.1480599219675239
90ref,teacher_nn,2.5,90,90,1024,1024,True,True,False,diagnostic_only_split_instability,max_split_logZ_per_P_diff,37,53,0.5888888888888889,37,"002,003,005,007,009,012,013,014,015,017,019,021,022,025,027,029,031,032,033,034,035,040,042,043,044,045,046,047,049,051,052,054,055,056,059,1003,1004,1007,1008,1009,1010,1011,1012,1015,1016,1017,1018,1019,1020,1021,1023,1026,1028",0.01984881787625,0.018706331175341765,0.01626166867199702,0.013020640170916361,0.00533205648057735,0.6283845596325497,1.0,0.0004937562450402,-0.1422912854215937,3.075276585027725,-0.1510676848912387
